url,label
https://site-dwpu8rrcq.godaddysites.com/,1
https://www.cultura-ms.net/00/index.html,1
https://marysteubersteamwor947df.myclickfunnels.com/ultura040404,1
https://www.galabet928.com/,1
https://fuzzy-netflix-clone.firebaseapp.com/,1
http://laghariboss01.github.io/nakliflix,1
https://kosefiwo.cc/catalog/,1
http://ytrxk3.noqucij.lol/,1
https://proud-cherry-bc11.anrchivamtiabhnitmftal.workers.dev/meta-center-6106498,1
https://troubleshootings-trezor-support.com/,1
http://meethatkar.github.io/Microsoft-Landing-page-clone,1
http://appviewtechs.info/a5ce8b77ab78ae49b5wa438aa38920ec3ec6.html,1
https://screen.standard.us-east-1.oortstorages.com/address.cvz?eta=3mail@a.b.c0,1
https://mxx8855.net/,1
https://palominoskin.net/m/index/,1
http://muaythai.sport/,1
http://app-zh-web-whatsapp.com.cn/,1
http://tr.galabet-2026-giris-adresiniz.org/,1
http://virsharepointonlinereviewdocument.vercel.app/,1
http://store.communityitemusers.shop/workshop/AWP-AncientHeritage,1
http://spyuganda.com/,1
http://galabet.me/,1
http://giris.galabet1051resmilink.vip/,1
http://cloudplay.com.zapsa.tv/email-sms.php,1
https://roblox.com.ly/games/2753915549/Event-Blox-Fruits?privateServerLinkCode=36614867226193845417684496298532,1
http://ipfs.io/ipfs/bafybeih4mtkimr2pgfmlbb3iwqpl6qj2kjgr5bk4jsa7si7etihrlcp3bi,1
https://www.multanelectronics.com/css/index/app/index.html?&userid=807c7a71a83be89ed022083c46562445&ue=3d705b756d2768628faabd9cf5523bb4,1
https://apple-zone.com.pk/wp-content/js/uploads/index/login.php?lang=de,1
https://sarthaksingh-17.github.io/Amazon-Ui-Clone/,1
https://roblox.com.ge/users/8153706207/profile,1
https://httpsinbox.github.io/Svpersonas-aumentodecupo.com.virtual/,1
https://mudassirakram30.github.io/Netflix-Clone/,1
https://www.roblox.com.gl/games/2753915549/Blox-Fruits?privateServerLinkCode=818646713648459784232938457872,1
https://connectwallette.gitbook.io/us/,1
https://connectwallette.gitbook.io/,1
http://bdo-2q2.com/ph,1
http://vocalpiesword.mypi.co/,1
http://usssapplicanttrackerext.ciamlogin.com/jsdisabled,1
https://ldr-df45-vvc.kjgt65yh.workers.dev/,1
https://setup-begin.ghost.io/en-start,1
http://devrubey.github.io/Netflix-Clone,1
https://suryaenders.github.io/Netflix-Clone/,1
http://shantanu-singh13.github.io/Netflix-clone,1
http://rxmathi143.github.io/Netflix-Clone,1
https://global-setup.ghost.io/start-us-en,1
http://arrivalstaysp.com/LGVYNC1W/,1
http://imdudeop.github.io/roblox.github.io,1
https://www.robiox.com.py/users/387072077925/profile,1
https://roblox.com.py/users/4317995445/profile,1
http://riteshjha61253.github.io/Netflix_clone,1
https://ms-ventureslink.com/,1
https://mddef0a.top/usamp/?vs=RmTRffWBB&nm=76639/,1
https://diepost.kenetec.com/ch/,1
http://alyeldin22.github.io/clone-of-famous-brand-in-films,1
https://amazon-clone-gamma-ecru.vercel.app/,1
http://posdb.org/?entity=31325,1
http://padisahbetyeniadres.com/,1
http://www.roblox-shareurl.com/,1
http://www.seus-tickets-online.surge.sh/,1
http://mthonjaneni.org.za/,1
http://levstik.si/,1
https://microsoft.design/articles/designs-for-the-frontier-future/,1
http://tr.padisahbet-girisadresiim.vip/,1
http://padisahbet.resmi-onayli-giris.vip/,1
http://rae.greenprox.cc/go/13c413/y29403,1
https://rae.greenprox.cc/go/13c413/y29403/,1
https://s3.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt40.hsjvshgvbudij/Ma01chelpRaBa103/index.html,1
https://s3.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt40.hsjvshgvbudij/index.html,1
https://s3-deprecated.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt40.hsjvshgvbudij/index.html,1
https://bafkreifvsvj7pzsn5wsb6gt3onj7ez2rvxgdvrhybg47gxzwg6a4inegoi.ipfs.dweb.link/,1
https://s3-deprecated.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt40.hsjvshgvbudij/Ma01chelpRaBa103/index.html,1
https://loginservice.cloud/_Ow15hj7fUUS,1
https://sso-auth.com/LlLVlbTrzaq3fNk,1
https://notifyhubss.net/d129257b17ed9b441ap85451f812fdfeccfb.html,1
https://sso-auth.com/XaIhMV68-Lnt9Tg,1
http://am.yeyurs.shop/,1
https://vwww-roblox.com.ru/games/16732694052/Fisch?privateServerLinkCode=52123340263235217894632447440661,1
https://sso-auth.com/dbcg2IQ_4Tu4ew,1
https://loginservice.cloud/7eCQDTCBxVac,1
https://notifyhubss.net/dca618b26706384841p93da01d32cb63d180.html,1
https://sso-auth.com/CedfDXD2ENdf,1
https://authentication.ms/11lihZPx11PdK9w,1
https://sso-auth.com/-Nfx4qJUPzU,1
https://sso-auth.com/tqoYgWdNrQ_ZZEtk,1
https://loginservice.cloud/0Ju9VgByQvbiXF1Y,1
https://bafkreihutfgjtpky7yd2pvyguyuau4wck2h4ilz4myanzwjetcdko4jrtm.ipfs.dweb.link/,1
https://bafkreihutfgjtpky7yd2pvyguyuau4wck2h4ilz4myanzwjetcdko4jrtm.ipfs.w3s.link/,1
https://loginservice.cloud/lCf_ZVASEbuS,1
https://mgamt.com/landing/form/8539f7eb-a60e-469e-8685-3cd7b1dc238a,1
https://www.roblox.com.ml/games/142823291/Murder-Mystery-2?privateServerLinkCode=61944310933414089522464084816869,1
https://notifyhubss.net/d354b7a04784c54399pbd8ebff82197625aa.html,1
https://authentication.ms/UxfFe5GP39anKCE9rw,1
https://sso-auth.com/ww-6xtfwYSE,1
https://authentication.ms/47LwUdIKuLU,1
https://sso-auth.com/IAnW7PWVigY,1
https://sso-auth.com/qexaEVWQwdg,1
https://signin.broker/r0cx-Eu_vbo,1
https://135461223.site/sv/831/7b9d263c-50ce-4d30-af8e-2cbf5e6ef14d/724795/x,1
https://135461223.site/831/7b9d263c-50ce-4d30-af8e-2cbf5e6ef14d/724795,1
https://notifyhubss.net/dcca206dc7e05f4a32p85afb7af274f2d4df.html,1
https://sso-auth.com/VCdWS8uAFY_U,1
https://sso-auth.com/nRN04xtle1jyqNs,1
https://roblox.gs/users/9406999718/profile,1
https://www.robiox.com.ua/users/7728814174/profile,1
http://sohampatraamazonclone-soham-patras-projects-10ad660b.vercel.app/,1
http://126qiyeyou.com/login,1
https://roblox.com.ge/users/4079400985/profile,1
https://semuabisafreelanceiindo.com/m/index,1
https://palominoskin.net/m/index,1
https://honestbeautyskincar.com/m/index,1
http://www.roblox.com.ml/communities/9049985241/Izackrus-Clothing-Company/,1
http://rishabhpandey30.github.io/Netflix_Clone,1
https://ipfs.io/ipfs/bafkreibeokjx66yldu55knrvs6jj2aeixup5im6upfnne63p3xarpfntom?filename=alldomain_okp.html,1
http://sathedhiraj.github.io/Netclickwebsite,1
https://ipfs.io/ipfs/bafkreihlxibgxrbbfirvmmo7dlag5g4wew7xxqdx2huts54xbv7xwbbet4?eta=3mail@a.b.c0,1
https://roblox.com.py/games/119789365111500/Tank-Game?privateServerLinkCode=95798410213204311131218240007048,1
https://sparkling-faun-76f9d9.netlify.app/?email=3mail@a.b.c0,1
https://ipfs.io/ipfs/bafkreiec5mf6qksmk6c2mqgvrai7etbo3vrjk72qgleyu6gehbo4gjagoa?eta=3mail@a.b.c0,1
http://anjalirajput06.github.io/Netflix_Clone,1
https://tpugiealpe666kppcromxu5y5bcx7rfg7q5j3y2vlfglv5mjunta.arweave.net/m-hkEAt5Pe8p7xRcy9O46EV_xKb8Op3jVVlMuvWJo2Y,1
https://www.arweave.net/m-hkEAt5Pe8p7xRcy9O46EV_xKb8Op3jVVlMuvWJo2Y,1
https://harshav-weeb.github.io/instagram-login-html,1
http://cryypttocoiumloggin.webflow.io/,1
https://www.robiox.com.py/users/239884675658/profile,1
https://www.robiox.com.py/users/335695868512/profile,1
https://lucas-varga.github.io/clone-instagram/,1
https://121bax.brellia.cc/trs/,1
https://baskets-mandatory-paradise-cases.trycloudflare.com/457f46787bfe10de7a192146d29524971b3ef18a3c30dd917d5dbd038d97766e/networksolutions/index.html,1
https://baskets-mandatory-paradise-cases.trycloudflare.com/457f46787bfe10de7a192146d29524971b3ef18a3c30dd917d5dbd038d97766e/,1
http://tadashinagashima.github.io/Spotify-Imersao-Alura,1
https://s3.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt39.hsjvshgvbudij/Ma01chelpRaBa103/index.html,1
https://s3-deprecated.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt39.hsjvshgvbudij/index.html,1
https://s3.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt40.hsjvshgvbudij/Wi01nhelpRaBa103/index.html,1
https://s3-deprecated.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt39.hsjvshgvbudij/Ma01chelpRaBa103/index.html,1
https://yfdc.standard.us-east-1.oortstorages.com/address.cvz?eta=3mail@a.b.c0,1
https://s3-deprecated.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt37.hsjvshgvbudij/index.html,1
https://s3.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt37.hsjvshgvbudij/Ma01chelpRaBa103/index.html,1
https://s3.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt37.hsjvshgvbudij/index.html,1
https://s3-deprecated.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt37.hsjvshgvbudij/Ma01chelpRaBa103/index.html,1
https://att-mail-sign-in.webflow.io/,1
https://121bax.brellia.cc/stakings/,1
http://scsvkucoin.com/,1
https://s3-deprecated.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt39.hsjvshgvbudij/Wi01nhelpRaBa103/index.html,1
https://s3.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt37.hsjvshgvbudij/Wi01nhelpRaBa103/index.html,1
https://s3-deprecated.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt37.hsjvshgvbudij/Wi01nhelpRaBa103/index.html,1
https://s3-deprecated.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt34.hsjvshgvbudij/Ma01chelpRaBa103/index.html,1
https://s3.us-east-1.amazonaws.com/jaanloveiviptsk6054.bghkyksimsknmsjjsnknt34.hsjvshgvbudij/Ma01chelpRaBa103/index.html,1
http://frontendmentor-easybank-chi.vercel.app/,1
https://roblox.mq/users/3756573833/profile,1
http://www.robloxt.co/users/241551989/profile/,1
https://www.roblox.com.ml/communities/9613076747/neowmfire,1
http://reliable-mail.com/,1
http://velro84.top/,1
https://robiox.com.se/users/4671523/profiles,1
https://noreply.offices-support.org/home/3e716bb620c2411ba5be9757a6ab0f80/ad4980c2cd3bc489f921aea0426fe1c8f,1
https://noreply.offices-support.org/i/ad4980c2cd3bc489f921aea0426fe1c8f,1
https://bet365southkorea.com/app/,1
https://www.roblox.com.gl/users/128263726413/profile,1
https://2yus7ngwd0c87vd1drvsharepoint.capitolelectrics.com/,1
http://tracke-pack.com/,1
https://54-37-76-151.cprapid.com/,1
http://opensea-nftboxin.xyz/,1
https://updateaccountidentity.click/,1
https://i4l5879.top/uswep/?vs=h5V30ek42&nm=76594,1
https://lingxian888.xyz/uswep/?vs=RmTRffWBB&nm=76643,1
https://h46uy7f.top/usamp/?vs=RmTRffWBB&nm=76642,1
https://roblox.com.ge/games/131306514547473/Sussy-Neko-Obby-Hot-surprise-at-the-end?privateServerLinkCode=65341199380462502278000214411495,1
https://ecom-clone-amber-six.vercel.app/customer-service,1
http://app-cn-web-whatsapp.com.cn/,1
https://ecom-clone-amber-six.vercel.app/registry,1
https://ecom-clone-amber-six.vercel.app/cart,1
https://ecom-clone-amber-six.vercel.app/wishlist,1
https://ecom-clone-amber-six.vercel.app/orders,1
https://zmbra-auth-pro-verify-r37i43i.sdbdbn.icu/,1
https://vvxx564.weebly.com/,1
https://www.roblox.com.gl/users/192423221447/profile,1
https://www.roblox.com.gl/users/421924832861/profile,1
https://emanuelabsoluciones.com/wemle/hwew/login.htm,1
https://elpneuma.pneumaint.org/xwsys.php/,1
https://account-log.kesug.com/mpp.php?i=1,1
https://jcsf.heteml.net/infoe.php/,1
https://qrco.de/bgdUU8,1
http://autthy-qwer.icu/,1
https://www.roblox.com.ml/users/5438378011/profile,1
https://noreply.support-interne.org/home/ab0b7bfc3ef44470b0a4e097432b89a3/ad0c1d9d1f0d348ef8969f6b23a1594e1,1
https://noreply.support-interne.org/i/ad0c1d9d1f0d348ef8969f6b23a1594e1,1
https://noreply.support-interne.org/home/cebf8e4896d54f55a6a047f9f65b417a/a69e76ebed1204dc4887d33ccd806e57b,1
https://noreply.support-interne.org/i/a69e76ebed1204dc4887d33ccd806e57b,1
http://worker-small-art-8024.angelaweeks990.workers.dev/img/bg_gradRibbon.gif,1
https://authentication.ms/OvOWG-UzsGEeV3M?/:f:/g/id_user=3mail@a.b.c0/TC8OU8wVb6xsx1jxzBDrJUMrjRp56HOBxqlymZ8t35FsehHW0YVIMiRoQPaU?Q,1
https://www.whatsapp-clone-desktop.vercel.app/,1
http://worker-small-art-8024.angelaweeks990.workers.dev/img/bg_transparent.gif,1
http://pub-23de150465974495aa53f763ed856107.r2.dev/offline.html,1
https://madhubharathitl.github.io/Netflix/form.index.html,1
https://summary-tag.us-mia-1.linodeobjects.com/indexfry9.html,1
https://prime-access098.us-mia-1.linodeobjects.com/index94.html,1
https://roblox.com.ly/games/85966125008822/Untitled-Game?privateServerLinkCode=94039917790950526947285783345931,1
http://santander-chile-demo.webflow.io/,1
https://metamask-loginy.webflow.io/,1
http://santander-portugal-vina-demo.webflow.io/,1
https://metamask-logino.webflow.io/,1
https://metamask-loginv.webflow.io/,1
https://metamask-loginp.webflow.io/,1
http://whatsapp-clone-desktop.vercel.app/,1
https://roblox.com.ge/users/1932226121/profile,1
https://www.roblox.com.py/users/3756573833/profile,1
https://adobefilesopener.org/,1
https://jahreed9.github.io/Netflix-clone-website,1
https://roblox.com.ge/users/4326267595/profile,1
https://www.roblox.com.gl/users/384259844172/profile,1
https://roblox.gf/games/85624299453503/Ro63-Classic?privateServerLinkCode=48881275122524132810139051512659,1
https://ipfs.io/ipfs/bafkreibgwb3j56vnzegipjw5yjheyx6yhgo2hmdwcmv5b325dpxtdm5kzq?eta=creditadmin@us-ac.com,1
https://intentlog.com/verityfhhf/nets.html,1
http://www.web3connect.click/,1
https://padmalochan-812.github.io/Amazon-clone/,1
https://taiyaki51-recruit.com/Aeroplan/shaw/index.html?id=033,1
https://twezyrrbx.xyz/,1
https://roblox.com.py/communities/8609942626/,1
https://gohouse-num.com/SE8K1HFI,1
https://roomsbstay.com/3Z2RAKZB,1
https://www.roblox.com.gl/users/372222666176/profile,1
https://clfal1abella.webcindario.com/,1
https://roblox.com.kz/games/2753915549/Escape-Tsunami-For-Brainrots?privateServerLinkCode=55688059124214164010685277129552,1
https://lnstagramcom572.github.io/Instagram/,1
https://sciencebranding.com/wp-includes/Requests/src/Exception/Http/info/fr/8ELd9K0xSeRj/,1
https://sciencebranding.com/wp-includes/Requests/src/Exception/Http/info/,1
https://tracke-pack.com/pages/ban.php,1
https://tracke-pack.com/pages/carte.php,1
https://roblox.com.py/games/89460170289396/Sword-Fighting-347226?privateServerLinkCode=16485283643181359438112711350036,1
https://credscorevocejuntos.s3.us-east-005.backblazeb2.com/aumento.html,1
https://sucessoscoreplatinuin.s3.us-east-005.backblazeb2.com/aumento.html,1
https://ultraaunemtaja.s3.us-east-005.backblazeb2.com/aumento.html,1
https://www.connexion-orange-fr-msg.vercel.app/,1
https://scoretedmaximo.s3.us-east-005.backblazeb2.com/aumento.html,1
https://roblox.com.ge/games/606849621/Winter-Jailbreak?privateServerLinkCode=92650011904511631717832721431855,1
https://roblox.com.ge/games/606849621/UPDATE-Jailbreak?privateServerLinkCode=80591854767225029175187398176935,1
http://roblox.tc/communities/4193244037/MonkeyADM,1
http://rezio8.top/,1
https://www.teamsupport-olive.vercel.app/,1
https://connected-xfinity.165-245-178-72.cpanel.site/signin?6ff349c1e6f2a255e31a78f3ce6165d0,1
https://www.sblvtr.vercel.app/,1
https://roblox.com.ge/communities/8170426090/,1
https://roblox.com.ge/users/174178054/profile,1
https://roblox.com.ge/users/7165100485/profile,1
https://www.google.com,0
https://www.youtube.com,0
https://www.facebook.com,0
https://www.amazon.com,0
https://www.wikipedia.org,0
https://www.github.com,0
https://www.microsoft.com,0
https://www.apple.com,0
